ORDER_ID,CLASS,B_EMAIL,B_TELEFON,B_BIRTHDATE,FLAG_LRIDENTISCH,FLAG_NEWSLETTER,Z_METHODE,Z_CARD_VALID,VALUE_ORDER,WEEKDAY_ORDER,TIME_ORDER,AMOUNT_ORDER,ANUMMER_01,CHK_LADR,CHK_RADR,CHK_KTO,CHK_CARD,CHK_COOKIE,CHK_IP,FAIL_LPLZ,FAIL_LORT,FAIL_LPLZORTMATCH,FAIL_RPLZ,FAIL_RORT,FAIL_RPLZORTMATCH,SESSION_TIME,NEUKUNDE,AMOUNT_ORDER_PRE,VALUE_ORDER_PRE
15066,no,no,no,1973-04-07,yes,no,debit_card,10.2006,136.3,Sunday,6:19,3,207359,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,21.86
15067,no,yes,no,1977-06-27,yes,no,check,11.2006,67.0,Sunday,3:10,2,407156,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,131.82
15069,no,no,no,1980-12-21,yes,no,credit_card,10.2007,122.0,Tuesday,0:17,3,200293,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,50.93
15070,no,no,no,1985-03-09,yes,no,debit_note,7.2007,9.8,Thursday,13:17,1,405378,no,no,no,no,no,no,no,no,no,no,no,no,17,no,1,212.99
15071,no,yes,no,1960-08-29,no,no,debit_note,1.2006,31.9,Tuesday,18:08,1,409731,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
15072,no,yes,yes,1974-06-12,no,no,debit_note,8.2005,43.5,Thursday,22:51,1,400476,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
15075,no,no,yes,1980-12-24,yes,no,credit_card,8.2007,41.0,Thursday,7:14,1,503776,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,9.58
15076,no,yes,no,1958-10-01,yes,no,check,12.2005,51.0,Sunday,6:22,1,103397,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
15077,no,yes,yes,1969-01-18,yes,no,check,5.2007,54.5,Saturday,17:46,1,405338,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
15080,no,no,no,1968-05-27,yes,no,check,4.2007,34.5,Thursday,12:11,1,101856,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
15081,yes,no,no,1969-06-01,no,no,credit_card,11.2005,12.6,Sunday,16:22,1,506858,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
15082,no,yes,no,1964-11-11,no,no,credit_card,10.2005,60.99,Sunday,0:39,3,500767,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,17.66
15085,no,no,no,1979-05-03,no,no,credit_card,4.2006,42.8,Friday,17:26,1,400450,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,376.94
15087,yes,yes,no,1985-12-15,no,no,credit_card,10.2006,5.2,Sunday,21:02,1,604485,yes,no,no,no,no,no,no,no,no,no,no,no,1,no,1,152.11
15089,no,yes,no,1973-02-25,yes,no,check,5.2007,51.0,Saturday,12:36,1,406821,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,34.99
15090,no,yes,no,1971-11-05,yes,no,credit_card,1.2006,104.2,Saturday,13:43,3,407223,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
15092,no,yes,no,1982-08-15,yes,no,debit_card,3.2006,111.7,Friday,13:13,3,609121,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,25.01
15093,no,yes,no,1968-07-05,yes,no,check,9.2007,42.8,Friday,16:31,1,409782,no,no,no,no,no,no,no,no,no,no,no,no,11,no,2,42.4
15095,no,yes,no,1972-10-08,no,no,debit_note,6.2005,109.3,Friday,7:38,3,402243,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
15096,no,no,no,1982-08-26,yes,no,check,8.2007,62.0,Friday,20:01,1,102133,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
15098,yes,yes,no,1969-06-01,yes,no,check,5.2006,24.5,Thursday,5:01,2,200822,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
15099,no,yes,no,1985-01-29,no,no,credit_card,2.2006,64.5,Tuesday,7:34,1,303136,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,22.07
15100,no,yes,yes,1960-08-17,yes,no,check,2.2007,12.6,Thursday,14:39,1,104645,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,23.82
15101,no,yes,no,1969-06-01,yes,no,check,5.2007,54.5,Saturday,11:09,1,405338,yes,no,no,no,no,no,no,no,no,no,no,no,2,no,1,36.59
15102,no,yes,no,1974-05-10,no,no,debit_note,3.2005,41.0,Sunday,10:17,1,300767,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,15.58
15103,no,yes,no,1967-03-26,no,no,credit_card,8.2006,26.0,Tuesday,0:12,1,207699,no,no,no,no,no,no,no,no,no,no,no,no,5,no,2,40.74
15105,no,yes,no,1975-12-30,yes,no,check,1.2006,16.0,Monday,5:19,1,404159,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,17.74
15106,no,no,no,1967-12-11,no,no,credit_card,1.2007,19.99,Thursday,5:27,1,202677,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
15108,no,yes,no,1983-11-18,no,no,credit_card,2.2005,19.99,Tuesday,2:24,1,408507,no,no,no,no,no,no,no,no,no,no,no,yes,4,yes,0,41.69
15109,no,yes,no,1958-05-03,yes,no,credit_card,1.2005,68.4,Wednesday,16:44,1,400058,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,44.42
15110,no,yes,no,1969-06-01,yes,no,credit_card,8.2007,10.8,Thursday,14:39,1,101511,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
15111,no,yes,no,1965-04-21,yes,no,check,4.2006,18.0,Monday,12:31,1,204723,yes,no,no,no,no,no,no,no,no,no,no,no,11,no,2,35.48
15112,no,no,no,1972-10-04,yes,no,check,9.2007,14.5,Tuesday,5:58,1,402469,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,16.05
15113,yes,yes,yes,1982-01-23,no,no,credit_card,6.2007,117.79,Thursday,11:19,4,102697,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
15115,no,no,no,1978-04-15,yes,no,credit_card,7.2005,143.19,Wednesday,13:37,4,404341,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,8.43
15117,no,no,no,1969-06-01,yes,no,check,4.2006,51.0,Sunday,8:35,1,100767,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
15118,no,yes,yes,1969-06-01,no,no,credit_card,11.2007,64.5,Tuesday,1:39,2,102454,no,no,no,no,no,no,no,no,no,no,no,no,10,no,3,106.95
15121,no,no,no,1979-05-05,no,no,debit_note,2.2007,25.8,Saturday,4:59,2,504077,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,109.84
15122,no,yes,no,1980-04-17,yes,no,credit_card,11.2005,17.5,Wednesday,5:21,1,506398,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
15123,no,yes,no,1971-03-03,yes,no,check,7.2005,31.9,Tuesday,15:21,1,404549,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
15125,no,yes,no,1970-08-24,no,no,debit_note,1.2007,18.5,Sunday,9:12,1,102681,no,no,no,no,no,no,no,no,no,no,no,no,5,no,2,38.3
15126,no,yes,no,1983-11-07,yes,no,check,3.2005,9.99,Monday,3:06,1,105958,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,41.69
15127,no,yes,no,1976-12-21,yes,no,check,10.2006,16.0,Saturday,23:48,2,604485,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,5.71
15128,no,yes,no,1960-04-26,yes,no,check,3.2005,46.5,Monday,16:57,1,100959,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
15129,no,yes,no,1980-06-22,yes,no,debit_note,4.2005,55.54,Friday,12:21,3,509121,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,41.69
15131,no,yes,no,1971-09-09,yes,no,check,2.2006,16.0,Friday,12:43,1,404159,no,no,no,no,no,no,no,no,no,no,no,no,3,no,2,22.32
15133,no,yes,no,1954-03-12,yes,yes,check,7.2006,37.0,Saturday,21:42,1,600925,no,no,no,no,no,no,no,no,no,no,no,yes,5,yes,0,41.69
15135,no,yes,no,1969-06-01,yes,no,credit_card,10.2007,17.8,Thursday,13:00,1,406811,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
15136,no,no,no,1962-07-09,yes,no,credit_card,8.2005,64.5,Monday,3:55,1,608801,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
15139,no,yes,no,1983-08-21,yes,no,check,8.2005,29.5,Thursday,22:40,1,401371,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
15141,no,yes,no,1962-02-02,yes,no,check,2.2006,68.4,Thursday,7:13,1,502089,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,16.58
15143,no,no,no,1971-02-06,no,no,credit_card,6.2006,17.8,Sunday,14:50,2,102496,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,2,15.28
15144,no,yes,no,1980-04-13,yes,no,debit_note,8.2005,6.5,Thursday,18:39,1,505555,no,no,no,no,no,no,no,no,no,no,no,no,5,no,2,30.5
15145,no,yes,no,1986-08-11,yes,no,check,9.2007,43.5,Wednesday,21:35,1,409102,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
15146,yes,no,yes,1979-09-10,yes,no,check,6.2005,12.6,Thursday,4:56,1,208499,no,no,no,no,no,yes,no,no,no,no,no,no,15,no,1,8.38
15147,no,no,no,1986-11-04,yes,no,debit_card,1.2007,16.0,Saturday,10:35,1,400214,no,no,yes,no,no,no,no,no,no,no,no,no,10,no,1,13.81
15148,no,yes,no,1969-06-01,yes,no,credit_card,7.2006,68.4,Tuesday,11:59,1,205284,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
15149,no,yes,no,1952-06-29,yes,no,credit_card,11.2007,105.5,Saturday,0:48,2,507610,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
15150,no,yes,no,1966-10-28,yes,no,check,5.2005,56.0,Saturday,10:40,1,506520,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
15152,no,yes,no,1969-06-01,yes,no,check,11.2005,9.99,Wednesday,16:24,1,102090,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
15153,no,no,no,1978-07-10,yes,no,check,2.2005,84.49,Saturday,13:14,2,100214,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
15154,no,no,no,1969-06-01,yes,no,check,11.2005,12.6,Friday,5:34,1,202697,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,41.69
15155,no,yes,no,1958-08-26,yes,no,check,4.2007,23.5,Sunday,15:52,1,404371,no,no,no,no,no,no,no,no,no,no,no,no,15,yes,0,41.69
15156,no,yes,no,1975-02-26,yes,no,debit_note,11.2007,64.5,Saturday,17:07,1,407344,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
15158,no,yes,no,1968-09-02,no,no,credit_card,10.2006,74.9,Monday,15:55,2,106520,no,no,no,no,no,no,no,yes,no,no,no,no,5,no,1,7.68
15160,no,yes,no,1972-11-28,no,no,debit_card,1.2007,51.0,Tuesday,6:02,1,308777,no,no,no,no,no,no,no,no,no,no,yes,no,9,no,1,9.04
15161,no,yes,no,1979-06-13,no,no,debit_card,4.2005,219.5,Saturday,15:24,5,405485,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,212.08
15162,no,yes,yes,1970-09-15,yes,no,check,10.2007,18.0,Monday,22:53,1,200035,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
15165,no,no,no,1979-11-29,no,no,debit_card,2.2007,14.5,Thursday,0:22,1,609670,no,no,yes,no,no,no,no,no,no,no,no,no,16,no,1,52.93
15166,no,yes,no,1980-10-31,yes,no,check,9.2006,64.49,Thursday,20:00,2,407741,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
15167,no,no,no,1986-06-23,yes,no,credit_card,1.2006,151.6,Monday,8:17,4,501371,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
15168,no,no,no,1974-03-16,yes,no,credit_card,10.2005,42.8,Tuesday,0:09,1,100147,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
15169,no,no,no,1980-03-01,yes,no,check,6.2006,37.0,Thursday,13:39,1,105555,no,no,no,no,no,no,no,no,no,no,no,yes,13,no,1,94.44
15172,no,yes,no,1972-04-11,yes,no,check,8.2005,91.5,Sunday,20:46,2,201371,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
15173,no,yes,no,1969-06-01,yes,no,check,9.2007,9.99,Wednesday,11:11,1,506284,no,no,no,no,no,no,no,no,no,no,no,no,11,no,3,727.92
15174,no,yes,no,1965-08-26,yes,no,check,3.2006,17.99,Thursday,3:18,1,409500,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
15175,no,yes,yes,1965-08-28,no,no,debit_note,3.2005,68.4,Tuesday,14:57,1,502089,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
15176,no,no,yes,1973-11-11,yes,no,check,3.2007,88.49,Saturday,5:27,4,106398,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,39.98
15177,no,yes,no,1986-05-06,no,no,credit_card,5.2005,17.8,Wednesday,5:01,1,400147,no,no,no,no,no,no,no,no,no,yes,no,no,6,no,1,40.68
15180,no,no,no,1982-12-23,yes,no,credit_card,9.2007,6.5,Wednesday,13:53,1,102611,yes,no,no,no,no,no,no,no,no,no,no,no,1,no,1,28.57
15181,no,no,no,1977-10-04,yes,no,check,2.2007,54.5,Monday,17:40,1,401893,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,30.2
15183,no,no,no,1961-11-09,yes,no,credit_card,12.2006,41.0,Friday,17:56,1,407022,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,28.63
15184,no,yes,no,1986-12-20,yes,no,check,2.2006,79.6,Sunday,15:08,3,400767,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
15186,no,yes,no,1971-10-25,yes,no,check,7.2007,22.95,Friday,3:24,1,405897,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,14.56
15190,no,yes,no,1977-12-30,yes,no,check,10.2007,9.8,Sunday,5:31,1,201373,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
15193,no,yes,no,1982-06-17,yes,no,check,9.2005,46.5,Saturday,23:54,1,404258,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
15194,no,yes,no,1956-08-03,no,no,credit_card,12.2007,18.0,Tuesday,4:56,1,400925,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
15197,yes,yes,no,1964-06-08,no,no,credit_card,6.2005,6.5,Saturday,11:02,1,107300,no,no,no,no,no,no,no,no,no,no,no,yes,7,yes,0,41.69
15198,no,yes,yes,1962-12-23,yes,no,check,1.2006,42.8,Saturday,14:28,1,307317,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,8.73
14677,no,yes,no,1977-12-17,yes,yes,check,8.2005,68.4,Sunday,5:04,1,405965,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,49.04
14678,no,yes,no,1969-05-11,yes,no,check,1.2007,8.5,Monday,11:15,1,503639,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
14680,no,yes,yes,1958-07-04,yes,no,check,6.2006,17.8,Tuesday,7:12,1,504921,no,no,no,no,no,no,yes,no,no,no,no,no,4,yes,0,41.69
14681,no,no,no,1969-06-01,yes,no,credit_card,4.2005,19.99,Thursday,12:28,1,302677,no,no,no,no,no,no,no,no,no,no,yes,no,9,yes,0,41.69
14683,no,yes,no,1971-08-02,yes,no,check,2.2006,9.8,Friday,3:22,1,500147,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
14684,no,no,no,1968-02-29,no,no,credit_card,3.2005,52.0,Sunday,2:14,1,402278,no,no,no,no,no,yes,no,no,no,no,no,no,7,no,1,29.46
14686,no,no,yes,1961-07-19,yes,no,credit_card,9.2006,145.5,Thursday,17:23,5,303950,no,no,no,yes,no,no,no,no,no,no,no,no,10,no,1,25.7
14687,no,yes,no,1980-11-11,yes,yes,check,1.2007,16.3,Thursday,8:12,2,209725,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,87.73
14688,no,yes,no,1962-04-13,yes,no,check,2.2007,12.8,Sunday,12:51,1,109670,no,no,no,no,no,no,no,no,no,yes,no,no,2,no,1,5.21
14689,no,yes,no,1973-12-08,yes,no,check,2.2007,22.95,Friday,14:32,1,406507,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
14690,no,no,no,1969-06-01,yes,no,check,10.2005,68.4,Friday,14:17,1,203950,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,27.19
14691,no,yes,no,1975-05-24,no,no,credit_card,2.2005,14.5,Saturday,15:17,1,404792,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,107.35
14693,no,yes,yes,1956-02-01,yes,no,check,8.2006,51.0,Thursday,15:03,1,406821,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
14695,no,no,no,1969-06-01,yes,no,check,7.2006,59.95,Wednesday,1:08,2,205685,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,52.07
14696,no,yes,no,1966-03-08,no,yes,credit_card,1.2007,51.0,Wednesday,8:41,1,202399,no,no,no,no,no,no,no,no,no,no,no,yes,6,no,1,8.01
14697,no,yes,no,1969-06-01,no,no,credit_card,9.2006,64.5,Thursday,22:39,1,209006,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,41.69
14698,no,no,no,1979-06-24,yes,no,check,2.2005,32.8,Friday,22:40,1,507046,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
14699,no,yes,yes,1976-12-19,yes,no,credit_card,6.2006,46.5,Saturday,17:00,1,206520,no,no,no,no,no,no,no,no,no,no,no,no,6,no,2,20.78
14701,no,yes,no,1976-04-08,yes,no,check,12.2006,12.8,Friday,5:19,1,402399,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
14702,no,yes,yes,1956-07-11,yes,no,check,5.2007,94.8,Thursday,14:47,2,202469,no,no,no,no,no,no,no,no,no,no,no,no,18,no,1,237.01
14703,no,yes,no,1969-06-01,yes,no,credit_card,11.2005,64.5,Friday,21:19,1,308889,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
14707,no,yes,no,1978-10-02,yes,no,debit_card,8.2007,42.8,Saturday,2:52,1,409782,no,no,no,no,no,no,no,no,no,no,no,no,9,no,0,41.69
14710,no,no,no,1970-01-25,no,no,debit_note,6.2006,29.99,Monday,18:35,1,404341,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
14711,no,yes,yes,1978-02-25,no,yes,credit_card,8.2005,29.99,Friday,1:02,1,406005,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,108.65
14712,no,yes,no,1986-04-26,no,no,credit_card,10.2006,16.0,Wednesday,17:08,1,400767,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
14719,no,yes,no,1976-03-03,yes,no,check,1.2006,57.8,Monday,21:39,1,309006,yes,no,no,no,no,no,no,no,no,no,no,no,2,no,1,50.68
14720,no,yes,no,1969-06-13,yes,no,check,4.2007,70.4,Sunday,4:18,2,401241,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,41.69
14721,no,yes,no,1969-06-01,yes,no,check,8.2005,56.0,Monday,14:00,1,409670,yes,no,no,no,no,no,no,no,no,no,no,no,10,no,1,17.55
14722,no,yes,no,1981-04-29,yes,no,check,1.2007,77.1,Saturday,0:07,3,208397,no,no,no,no,no,no,no,no,no,no,yes,no,9,yes,0,41.69
14725,no,no,no,1969-06-01,yes,no,check,12.2006,44.0,Wednesday,23:40,1,404242,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
14726,no,no,no,1956-01-17,no,no,debit_card,8.2007,5.2,Monday,21:30,1,202062,no,no,no,no,no,no,no,no,no,no,no,no,6,no,0,41.69
14727,no,yes,no,1978-11-21,yes,no,check,9.2007,23.5,Wednesday,2:14,1,404371,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,9.78
14730,no,yes,no,1967-10-03,yes,no,check,6.2007,41.0,Wednesday,11:28,1,403378,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,59.12
14731,no,yes,no,1982-03-11,yes,no,check,12.2005,42.8,Sunday,11:54,1,400061,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,41.69
14732,no,no,no,1973-07-27,yes,no,check,11.2005,17.8,Wednesday,13:19,1,504921,no,no,no,no,no,no,no,no,no,no,no,no,8,no,3,369.57
14733,no,yes,no,1984-07-25,yes,no,check,10.2005,62.0,Friday,9:50,1,404723,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,26.63
14734,no,yes,no,1965-01-25,yes,no,check,1.2005,22.95,Monday,8:35,1,108499,no,no,no,no,no,no,no,no,yes,no,no,no,13,yes,0,41.69
14736,no,no,no,1986-08-01,yes,no,credit_card,2.2006,37.0,Tuesday,2:55,2,209102,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,41.69
14737,no,yes,no,1956-02-24,yes,no,credit_card,6.2006,18.5,Monday,15:26,1,108777,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,10.93
14738,no,yes,no,1971-05-15,yes,no,check,6.2005,68.4,Monday,4:48,1,405965,no,no,no,no,no,no,yes,no,no,no,no,no,4,yes,0,41.69
14739,no,yes,no,1967-09-17,no,no,debit_note,4.2005,39.5,Saturday,23:53,1,600476,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,41.69
14740,no,yes,yes,1960-08-27,no,no,credit_card,6.2006,62.0,Friday,20:54,1,106284,no,no,no,no,yes,no,no,no,no,no,no,no,6,no,2,18.18
14741,no,no,yes,1973-11-05,yes,no,check,3.2005,26.0,Tuesday,18:16,1,607317,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,11.87
14742,no,yes,yes,1969-06-01,yes,no,check,6.2005,17.8,Tuesday,15:04,1,509006,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,41.69
14743,no,yes,no,1964-05-21,no,yes,credit_card,4.2006,59.7,Thursday,18:43,2,200147,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
14746,no,yes,no,1984-10-23,no,no,credit_card,9.2006,56.0,Saturday,11:25,1,401967,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,6.16
14747,no,yes,no,1977-09-28,yes,no,check,10.2005,44.0,Wednesday,14:08,2,401371,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
14753,no,yes,no,1934-11-04,no,no,debit_note,7.2007,30.0,Wednesday,15:10,2,106520,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,57.45
14754,no,yes,no,1969-06-01,no,no,credit_card,3.2006,31.9,Thursday,9:39,1,200925,no,no,no,no,no,no,no,no,no,no,no,no,17,no,1,13.63
14755,no,yes,no,1980-09-17,yes,no,credit_card,1.2005,22.95,Saturday,8:34,1,201511,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
14756,no,yes,yes,1983-02-18,yes,no,check,2.2007,29.5,Wednesday,23:39,1,104792,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
14757,no,yes,no,1964-01-23,no,yes,debit_note,5.2005,73.0,Thursday,18:18,2,509670,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
14758,no,no,no,1973-02-25,yes,no,check,7.2007,18.0,Saturday,2:58,1,401856,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,55.25
14759,no,no,yes,1978-04-12,yes,no,check,8.2005,62.0,Monday,10:47,1,102133,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
14763,no,yes,no,1986-10-27,yes,no,check,4.2006,8.5,Tuesday,18:24,1,403950,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
14765,no,yes,yes,1980-10-23,yes,no,check,12.2006,43.5,Wednesday,1:04,1,600124,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
14766,no,yes,no,1968-11-07,no,no,debit_note,9.2005,40.75,Saturday,16:01,2,509121,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,70.51
14767,no,yes,no,1975-06-08,yes,no,check,9.2006,31.9,Sunday,19:57,1,404549,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
14771,no,yes,no,1978-09-13,yes,no,check,10.2007,64.5,Tuesday,21:36,1,403546,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,28.33
14773,no,yes,no,1964-04-17,yes,no,credit_card,10.2005,22.95,Thursday,15:41,1,201511,no,no,no,no,no,no,no,no,no,no,no,no,8,no,2,30.06
14774,no,no,no,1965-06-26,yes,no,credit_card,8.2005,171.0,Sunday,15:03,4,509670,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,41.69
14776,no,yes,no,1963-03-07,yes,no,check,2.2005,17.8,Tuesday,19:46,1,103367,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,41.69
14778,no,yes,no,1982-03-03,yes,no,check,12.2006,17.8,Tuesday,13:45,1,406811,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
14779,no,yes,no,1969-05-20,yes,no,credit_card,9.2006,18.2,Saturday,12:17,1,103776,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,41.69
14781,no,no,no,1975-02-05,no,no,debit_note,10.2005,23.5,Thursday,19:54,1,402224,no,no,no,no,no,no,no,no,no,no,no,no,19,yes,0,41.69
14782,no,yes,no,1969-06-01,yes,no,check,10.2006,54.5,Saturday,15:51,1,405338,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,41.69
14786,no,yes,no,1969-07-30,yes,no,check,9.2006,18.5,Sunday,17:32,1,209102,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,38.23
14787,no,yes,no,1972-10-02,yes,no,check,4.2006,6.5,Tuesday,17:26,1,406203,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,57.85
14789,no,yes,no,1980-06-09,yes,no,credit_card,1.2006,41.0,Saturday,13:34,1,302611,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
14792,no,no,no,1964-02-15,yes,no,check,8.2005,26.0,Sunday,20:57,1,402454,no,no,no,no,no,no,no,no,no,no,no,no,17,no,1,22.82
14795,no,yes,no,1969-06-01,yes,no,check,8.2005,23.5,Wednesday,5:59,1,402224,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,41.69
14799,no,no,no,1969-06-01,yes,no,credit_card,6.2006,101.5,Sunday,8:09,3,401223,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,41.69
14800,no,yes,no,1970-02-25,yes,yes,debit_note,8.2007,32.8,Saturday,15:01,1,402116,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,27.09
14802,no,yes,no,1974-10-29,no,no,credit_card,3.2005,49.7,Wednesday,7:36,2,203776,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,38.27
14803,no,yes,no,1973-05-11,no,no,debit_card,12.2005,39.5,Friday,23:54,1,309121,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,5.23
14804,yes,yes,no,1978-12-24,no,no,credit_card,8.2005,9.99,Saturday,10:23,1,300214,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,41.69
